2022/10/17	0.740178
2022/10/18	0.745481
2022/10/19	0.742187
2022/10/20	0.740764
2022/10/21	0.748945
2022/10/24	0.723531
2022/10/25	0.730509
2022/10/26	0.724848
2022/10/27	0.727051
2022/10/28	0.716202
2022/10/31	0.677182
2022/11/1	0.697052
2022/11/2	0.710108
2022/11/3	0.704177
2022/11/4	0.723812
2022/11/7	0.740174
2022/11/8	0.742106
2022/11/9	0.736794
2022/11/10	0.733186
2022/11/11	0.744637
2022/11/14	0.742057
2022/11/15	0.751511
2022/11/16	0.752316
2022/11/17	0.740586
2022/11/18	0.733436
2022/11/21	0.726974
2022/11/22	0.7393
2022/11/23	0.750165
2022/11/24	0.749128
2022/11/25	0.760987
2022/11/28	0.744753
2022/11/29	0.758249
2022/11/30	0.772804
2022/12/1	0.760744
2022/12/2	0.750298
2022/12/5	0.76128
2022/12/6	0.76473
2022/12/7	0.750047
2022/12/8	0.743062
2022/12/9	0.748087
2022/12/12	0.749524
2022/12/13	0.753082
2022/12/14	0.76125
2022/12/15	0.757585
2022/12/16	0.759926
2022/12/19	0.75075
2022/12/20	0.746799
2022/12/21	0.750025
2022/12/22	0.750153
2022/12/23	0.747439
2022/12/28	0.760937
2022/12/29	0.751365
2022/12/30	0.75439
2023/1/3	0.763457
2023/1/4	0.757929
2023/1/5	0.755284
2023/1/6	0.755793
2023/1/9	0.759083
2023/1/10	0.760182
2023/1/11	0.778585
2023/1/12	0.792942
2023/1/13	0.801416
2023/1/16	0.807353
2023/1/17	0.805828
2023/1/18	0.816869
2023/1/19	0.808978
2023/1/20	0.840787
2023/1/26	0.84813
2023/1/27	0.857057
2023/1/30	0.839002
2023/1/31	0.837057
2023/2/1	0.846892
2023/2/2	0.845194
2023/2/3	0.825262
2023/2/6	0.817397
2023/2/7	0.827721
2023/2/8	0.834266
2023/2/9	0.831199
2023/2/10	0.821619
2023/2/13	0.825095
2023/2/14	0.826861
2023/2/15	0.818225
2023/2/16	0.817126
2023/2/17	0.820048
2023/2/20	0.825487
2023/2/21	0.836624
2023/2/22	0.830805
2023/2/23	0.831189
2023/2/24	0.824934
2023/2/27	0.814296
2023/2/28	0.802609
2023/3/1	0.819066
2023/3/2	0.82689
2023/3/3	0.8447
2023/3/6	0.862191
2023/3/7	0.889997
2023/3/8	0.871224
2023/3/9	0.8688
2023/3/10	0.840674
2023/3/13	0.880082
2023/3/14	0.856161
2023/3/15	0.866614
2023/3/16	0.833734
2023/3/17	0.863857
2023/3/20	0.842996
2023/3/21	0.844494
2023/3/22	0.854697
2023/3/23	0.863885
2023/3/24	0.84579
2023/3/27	0.837013
2023/3/28	0.850609
2023/3/29	0.855689
2023/3/30	0.880607
2023/3/31	0.875267
2023/4/3	0.881319
2023/4/4	0.899131
2023/4/6	0.890415
2023/4/11	0.894494
2023/4/12	0.904815
2023/4/13	0.912933
2023/4/14	0.923248
2023/4/17	0.953197
2023/4/18	0.950506
2023/4/19	0.9417
2023/4/20	0.938831
2023/4/21	0.935975
2023/4/24	0.934223
2023/4/25	0.937003
2023/4/26	0.944405
2023/4/27	0.940757
2023/4/28	0.958557
2023/5/2	0.95296
2023/5/3	0.928058
2023/5/4	0.940648
2023/5/5	0.942544
2023/5/8	0.989991
2023/5/9	0.986906
2023/5/10	0.981101
2023/5/11	0.973478
2023/5/12	0.959658
2023/5/15	0.972574
2023/5/16	0.977029
2023/5/17	0.956799
2023/5/18	0.975337
2023/5/19	0.966069
2023/5/22	0.965638
2023/5/23	0.959397
2023/5/24	0.948003
2023/5/25	0.932032
2023/5/29	0.925487
2023/5/30	0.920148
2023/5/31	0.880316
2023/6/1	0.884287
2023/6/2	0.905625
2023/6/5	0.909639
2023/6/6	0.919261
2023/6/7	0.916486
2023/6/8	0.917633
2023/6/9	0.926341
2023/6/12	0.906557
2023/6/13	0.886279
2023/6/14	0.883327
2023/6/15	0.886651
2023/6/16	0.889072
2023/6/19	0.889832
2023/6/20	0.867437
2023/6/21	0.854599
2023/6/23	0.841296
2023/6/26	0.838832
2023/6/27	0.857003
2023/6/28	0.861072
2023/6/29	0.851802
2023/6/30	0.862916
2023/7/3	0.882682
2023/7/4	0.886945
2023/7/5	0.871707
2023/7/6	0.861892
2023/7/7	0.856391
2023/7/10	0.856191
2023/7/11	0.861908
2023/7/12	0.874879
2023/7/13	0.893279
2023/7/14	0.900069
2023/7/18	0.882635
2023/7/19	0.891244
2023/7/20	0.88888
2023/7/21	0.892593
2023/7/24	0.878856
2023/7/25	0.894879
2023/7/26	0.888826
2023/7/27	0.884097
2023/7/28	0.882534
2023/7/31	0.886857
2023/8/1	0.893315
2023/8/2	0.873542
2023/8/3	0.860795
2023/8/4	0.865307
2023/8/7	0.88193
2023/8/8	0.885698
2023/8/9	0.893636
2023/8/10	0.910571
2023/8/11	0.903577
2023/8/14	0.893883
2023/8/15	0.88594
2023/8/16	0.874152
2023/8/17	0.875914
2023/8/18	0.87342
2023/8/21	0.862607
2023/8/22	0.870737
2023/8/23	0.878695
2023/8/24	0.884887
2023/8/25	0.883065
2023/8/28	0.890513
2023/8/29	0.901267
2023/8/30	0.901663
2023/8/31	0.910797
2023/9/4	0.942663
2023/9/5	0.93734
2023/9/6	0.945767
2023/9/7	0.93368
2023/9/11	0.926711
2023/9/12	0.895611
2023/9/13	0.899144
2023/9/14	0.938006
2023/9/15	0.933962
2023/9/18	0.934359
2023/9/19	0.944183
2023/9/20	0.944669
2023/9/21	0.935487
2023/9/22	0.943434
2023/9/25	0.9352
2023/9/26	0.925018
2023/9/27	0.937316
2023/9/28	0.94406
2023/9/29	0.944667
2023/10/3	0.905198
2023/10/4	0.894131
2023/10/5	0.892906
2023/10/6	0.899675
2023/10/9	0.920619
2023/10/10	0.921571
2023/10/11	0.926176
2023/10/12	0.9206
2023/10/13	0.918486
2023/10/16	0.923081
2023/10/17	0.928106
2023/10/18	0.935352
2023/10/19	0.913782
2023/10/20	0.911147
2023/10/24	0.907222
2023/10/25	0.891604
2023/10/26	0.897198
2023/10/27	0.906678
2023/10/30	0.881898
2023/10/31	0.874458
2023/11/1	0.880808
2023/11/2	0.88489
2023/11/3	0.896005
2023/11/6	0.873354
2023/11/7	0.873911
2023/11/8	0.860374
2023/11/9	0.867206
2023/11/10	0.86665
2023/11/13	0.879763
2023/11/14	0.870212
2023/11/15	0.893549
2023/11/16	0.890828
2023/11/17	0.874326
2023/11/20	0.888491
2023/11/21	0.886117
2023/11/22	0.887595
2023/11/23	0.893359
2023/11/24	0.886866
2023/11/27	0.888523
2023/11/28	0.882079
2023/11/29	0.881331
2023/11/30	0.88995
2023/12/1	0.881779
2023/12/4	0.885357
2023/12/5	0.874207
2023/12/6	0.871429
2023/12/7	0.855887
2023/12/8	0.856945
2023/12/11	0.855115
2023/12/12	0.855242
2023/12/13	0.839851
2023/12/14	0.839002
2023/12/15	0.854614
2023/12/18	0.856893
2023/12/19	0.85744
2023/12/20	0.86155
2023/12/21	0.859627
2023/12/22	0.869752
2023/12/27	0.893201
2023/12/28	0.898571
2023/12/29	0.903659
2024/1/2	0.916907
2024/1/3	0.916888
2024/1/4	0.932799
2024/1/5	0.940457
2024/1/8	0.938381
2024/1/9	0.933893
2024/1/10	0.926974
2024/1/11	0.912568
2024/1/12	0.925682
2024/1/15	0.93121
2024/1/16	0.923194
2024/1/17	0.898496
2024/1/18	0.898206
2024/1/19	0.88988
2024/1/22	0.877738
2024/1/23	0.888175
2024/1/24	0.928895
2024/1/25	0.982359
2024/1/26	0.984328
2024/1/29	0.99693
2024/1/30	0.977991
2024/1/31	0.978497
2024/2/1	0.968928
2024/2/2	0.977897
2024/2/5	0.978478
2024/2/6	0.99048
2024/2/7	0.990079
2024/2/8	0.983207
2024/2/9	0.974373
2024/2/14	0.971852
2024/2/15	0.97063
2024/2/16	0.9797
2024/2/19	1.010437
2024/2/20	1.028698
2024/2/21	1.025236
2024/2/22	1.078784
2024/2/23	1.072305
2024/2/26	1.071815
2024/2/27	1.073526
2024/2/28	1.061675
2024/2/29	1.045904
